Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Low Noise Accelerometer X,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Low Noise Accelerometer Z,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Pressure,Pressure,Temperature,Temperature,GSR,GSR,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,kPa,no units,Celcius*,no units,kOhms,
7171771,2400.146484375,2010,-3.69879518072289,2354,0.445783132530121,1300,9,5568,-3.41385652973636,384,0.235438381361128,-15072,9.24095646842428,-108,-0.900763358778626,59,1.64885496183206,-9,0.137404580152672,43367,99.7207390122193,26925,26.0853271162298,50901,2016.96591045236,1493933660890,
7178325,2600.15869140625,2011,-3.68674698795181,2353,0.433734939759036,1299,9.01204819277108,5536,-3.39423666462293,448,0.274678111587983,-15088,9.25076640098099,-32,-0.961832061068702,63,0.488549618320611,-61,0.931297709923664,43369,99.7265075327673,26925,26.0853271162298,50900,2018.82188015304,1493933661104,
7184879,2800.1708984375,2010,-3.71084337349398,2355,0.445783132530121,1296,9.04819277108434,5488,-3.36480686695279,416,0.255058246474555,-15072,9.24095646842428,-49,-0.778625954198473,51,0.748091603053435,-54,0.82442748091603,43369,99.7333797158015,26929,26.1091316311298,50898,2022.54408539343,1493933661288,
7191433,3000.18310546875,2008,-3.67469879518072,2352,0.469879518072289,1297,9.03614457831325,5520,-3.38442673206622,336,0.206008583690987,-15072,9.24095646842428,-30,-1.00763358778626,66,0.458015267175573,-58,0.885496183206107,43367,99.7276108866502,26929,26.1091316311298,50897,2024.41033987825,1493933661503,
7197987,3200.1953125,2011,-3.67469879518072,2352,0.433734939759036,1297,9.03614457831325,5536,-3.39423666462293,384,0.235438381361128,-15088,9.25076640098099,-37,-1.26717557251908,83,0.564885496183206,-46,0.702290076335878,43366,99.724726473174,26929,26.1091316311298,50895,2028.15320020265,1493933661687,
7204541,3400.20751953125,2009,-3.69879518072289,2354,0.457831325301205,1295,9.06024096385542,5520,-3.38442673206622,400,0.245248313917842,-15056,9.23114653586757,-49,-0.99236641221374,65,0.748091603053435,-45,0.687022900763359,43367,99.7276108866502,26929,26.1091316311298,50893,2031.90992624573,1493933661879,
7211095,3600.2197265625,2013,-3.67469879518072,2352,0.409638554216868,1299,9.01204819277108,5520,-3.38442673206622,384,0.235438381361128,-15088,9.25076640098099,-7,-1.02290076335878,67,0.106870229007634,-50,0.763358778625954,43369,99.7333797158015,26929,26.1091316311298,50891,2035.68059520044,1493933662089,
7217649,3800.23193359375,2012,-3.69879518072289,2354,0.421686746987952,1297,9.03614457831325,5424,-3.32556713672594,368,0.225628448804414,-15056,9.23114653586757,-68,-0.946564885496183,62,1.0381679389313,-47,0.717557251908397,43369,99.7385333192592,26932,26.1269829960453,50888,2041.36291186538,1493933662304,
7224203,4000.244140625,2012,-3.65060240963855,2350,0.421686746987952,1296,9.04819277108434,5552,-3.40404659717964,304,0.18638871857756,-15056,9.23114653586757,-43,-0.961832061068702,63,0.656488549618321,-38,0.580152671755725,43365,99.7269952010342,26932,26.1269829960453,50885,2047.07704010674,1493933662487,
7230757,4200.25634765625,2009,-3.69879518072289,2354,0.457831325301205,1301,8.98795180722892,5504,-3.3746167995095,368,0.225628448804414,-15088,9.25076640098099,-69,-0.870229007633588,57,1.05343511450382,-36,0.549618320610687,43364,99.7241106733105,26932,26.1269829960453,50883,2050.90426419913,1493933662695,
7237311,4400.2685546875,2013,-3.71084337349398,2355,0.409638554216868,1298,9.02409638554217,5504,-3.3746167995095,432,0.264868179031269,-15104,9.26057633353771,-25,-0.778625954198473,51,0.381679389312977,-50,0.763358778625954,43365,99.7269952010342,26932,26.1269829960453,50880,2056.67200852943,1493933662879,
7243865,4600.28076171875,2012,-3.65060240963855,2350,0.421686746987952,1297,9.03614457831325,5520,-3.38442673206622,432,0.264868179031269,-15152,9.29000613120785,-66,-1.17557251908397,77,1.00763358778626,-51,0.778625954198473,43365,99.7269952010342,26932,26.1269829960453,50876,2064.4129882956,1493933663088,
7250419,4800.29296875,2008,-3.69879518072289,2354,0.469879518072289,1296,9.04819277108434,5488,-3.36480686695279,336,0.206008583690987,-15120,9.27038626609442,-84,-0.778625954198473,51,1.2824427480916,-55,0.83969465648855,43365,99.7321478844541,26935,26.1448326298105,50874,2068.30537122358,1493933663286,
7256973,5000.30517578125,2010,-3.66265060240964,2351,0.445783132530121,1299,9.01204819277108,5440,-3.33537706928265,384,0.235438381361128,-15056,9.23114653586757,-89,-0.702290076335878,46,1.3587786259542,-37,0.564885496183206,43363,99.7263785983345,26935,26.1448326298105,50871,2074.17154477244,1493933663495,
7263527,5200.3173828125,2011,-3.67469879518072,2352,0.433734939759036,1296,9.04819277108434,5408,-3.31575720416922,352,0.215818516247701,-15024,9.21152667075414,-35,-1.37404580152672,90,0.534351145038168,-69,1.05343511450382,43363,99.7263785983345,26935,26.1448326298105,50868,2080.07108850952,1493933663680,
7270081,5400.32958984375,2013,-3.67469879518072,2352,0.409638554216868,1299,9.01204819277108,5472,-3.35499693439608,320,0.196198651134273,-15104,9.26057633353771,-88,-1.06870229007634,70,1.34351145038168,-52,0.793893129770992,43361,99.7206093151472,26935,26.1448326298105,50865,2086.00428799041,1493933663888,
7276635,5600.341796875,2008,-3.71084337349398,2355,0.469879518072289,1296,9.04819277108434,5504,-3.3746167995095,400,0.245248313917842,-15072,9.24095646842428,-51,-1.0381679389313,68,0.778625954198473,-70,1.06870229007634,43364,99.7292632410278,26935,26.1448326298105,50862,2091.97143203812,1493933664104,
7283189,5800.35400390625,2010,-3.69879518072289,2354,0.445783132530121,1300,9,5456,-3.34518700183936,448,0.274678111587983,-15088,9.25076640098099,-60,-0.931297709923664,61,0.916030534351145,-40,0.610687022900763,43364,99.7378498387598,26940,26.1745781757338,50860,2095.9685302901,1493933664288,
7289743,6000.3662109375,2011,-3.68674698795181,2353,0.433734939759036,1296,9.04819277108434,5552,-3.40404659717964,352,0.215818516247701,-15088,9.25076640098099,-110,-1.12977099236641,74,1.6793893129771,-58,0.885496183206107,43363,99.7349650032528,26940,26.1745781757338,50857,2101.99289946799,1493933664482,
7296297,6200.37841796875,2010,-3.71084337349398,2355,0.445783132530121,1299,9.01204819277108,5616,-3.4432863274065,336,0.206008583690987,-15072,9.24095646842428,-78,-1.29770992366412,85,1.19083969465649,-82,1.25190839694656,43362,99.7320801684789,26940,26.1745781757338,50855,2106.02842211717,1493933664690,
7302851,6400.390625,2008,-3.87951807228916,2369,0.469879518072289,1292,9.09638554216868,5552,-3.40404659717964,368,0.225628448804414,-14992,9.19190680564071,-520,-1.43511450381679,94,7.93893129770992,-137,2.09160305343511,43363,99.7349650032528,26940,26.1745781757338,50853,2110.07946981299,1493933664906,
7309405,6600.40283203125,2015,-4.13253012048193,2390,0.385542168674699,1314,8.83132530120482,5904,-3.61986511342735,368,0.225628448804414,-14944,9.16247700797057,-316,-4.15267175572519,272,4.82442748091603,-244,3.72519083969466,43361,99.7291953344383,26940,26.1745781757338,50851,2114.14613231764,1493933665090,
7315959,6800.4150390625,2017,-4.13253012048193,2390,0.36144578313253,1311,8.86746987951807,6144,-3.76701410177805,336,0.206008583690987,-14960,9.17228694052728,-114,-0.732824427480916,48,1.74045801526718,-87,1.32824427480916,43361,99.7326293871415,26942,26.186475049867,50850,2116.18534736336,1493933665308,
7322513,7000.42724609375,2013,-4.04819277108434,2383,0.409638554216868,1309,8.89156626506024,6224,-3.81606376456162,288,0.176578786020846,-14864,9.113427345187,17,-0.0763358778625954,5,-0.259541984732824,-6,0.0916030534351145,43362,99.7355142982993,26942,26.186475049867,50849,2118.22850008664,1493933665491,
7329067,7200.439453125,2007,-4.10843373493976,2388,0.481927710843373,1311,8.86746987951807,6208,-3.8062538320049,384,0.235438381361128,-14784,9.06437768240343,-52,-1.16030534351145,76,0.793893129770992,-39,0.595419847328244,43361,99.7326293871415,26942,26.186475049867,50849,2118.22850008664,1493933665691,
7335621,7400.45166015625,2013,-4.02409638554217,2381,0.409638554216868,1309,8.89156626506024,6208,-3.8062538320049,384,0.235438381361128,-14864,9.113427345187,8,-1.41984732824427,93,-0.122137404580153,-73,1.11450381679389,43361,99.7326293871415,26942,26.186475049867,50848,2120.27560190384,1493933665887,
7342175,7600.4638671875,2008,-4.06024096385542,2384,0.469879518072289,1311,8.86746987951807,6176,-3.78663396689148,368,0.225628448804414,-14800,9.07418761496015,-59,-1.40458015267176,92,0.900763358778626,-87,1.32824427480916,43361,99.7326293871415,26942,26.186475049867,50847,2122.32666427551,1493933666104,
7348729,7800.47607421875,2014,-4,2379,0.397590361445783,1310,8.87951807228916,6096,-3.73758430410791,352,0.215818516247701,-14816,9.08399754751686,-64,-0.977099236641221,64,0.977099236641221,-45,0.687022900763359,43361,99.7360632371124,26944,26.1983711564069,50846,2124.38169870659,1493933666289,
7355283,8000.48828125,2009,-4.02409638554217,2381,0.457831325301205,1310,8.87951807228916,6080,-3.7277743715512,416,0.255058246474555,-14816,9.08399754751686,-39,-0.977099236641221,64,0.595419847328244,-38,0.580152671755725,43361,99.7360632371124,26944,26.1983711564069,50844,2128.50372998994,1493933666505,
7361837,8200.50048828125,2008,-4.01204819277108,2380,0.469879518072289,1302,8.97590361445783,6144,-3.76701410177805,304,0.18638871857756,-14800,9.07418761496015,-5,-1.20610687022901,79,0.0763358778625954,-99,1.51145038167939,43361,99.7360632371124,26944,26.1983711564069,50843,2130.57075007595,1493933666691,
7368391,8400.5126953125,2013,-4.02409638554217,2381,0.409638554216868,1308,8.90361445783133,6128,-3.75720416922134,384,0.235438381361128,-14832,9.09380748007357,37,-0.916030534351145,60,-0.564885496183206,-57,0.870229007633588,43361,99.7360632371124,26944,26.1983711564069,50841,2134.71685756016,1493933666883,
7374945,8600.52490234375,2009,-3.97590361445783,2377,0.457831325301205,1306,8.92771084337349,6064,-3.71796443899448,416,0.255058246474555,-14800,9.07418761496015,14,-0.961832061068702,63,-0.213740458015267,-43,0.656488549618321,43361,99.7360632371124,26944,26.1983711564069,50839,2138.87913322351,1493933667105,
7381499,8800.537109375,2011,-3.98795180722892,2378,0.433734939759036,1308,8.90361445783133,5968,-3.6591048436542,352,0.215818516247701,-14880,9.12323727774372,-63,-1.09923664122137,72,0.961832061068702,-39,0.595419847328244,43361,99.7394968844388,26946,26.2102664957139,50838,2140.96636370565,1493933667292,
7388053,9000.54931640625,2014,-3.95180722891566,2375,0.397590361445783,1307,8.91566265060241,6016,-3.68853464132434,352,0.215818516247701,-14896,9.13304721030043,-39,-1.02290076335878,67,0.595419847328244,-27,0.412213740458015,43361,99.7394968844388,26946,26.2102664957139,50837,2143.05767182501,1493933667506,
7394607,9200.5615234375,2012,-3.96385542168675,2376,0.421686746987952,1305,8.93975903614458,5968,-3.6591048436542,368,0.225628448804414,-14848,9.10361741263029,-51,-0.793893129770992,52,0.778625954198473,-32,0.488549618320611,43361,99.7394968844388,26946,26.2102664957139,50836,2145.15306954243,1493933667691,
7401161,9400.57373046875,2012,-3.93975903614458,2374,0.421686746987952,1306,8.92771084337349,5984,-3.66891477621091,416,0.255058246474555,-14864,9.113427345187,-49,-1.02290076335878,67,0.748091603053435,-53,0.809160305343511,43361,99.7394968844388,26946,26.2102664957139,50834,2149.35618184929,1493933667905,
7407715,9600.5859375,2011,-3.89156626506024,2370,0.433734939759036,1304,8.95180722891566,5904,-3.61986511342735,448,0.274678111587983,-14816,9.08399754751686,-36,-1.14503816793893,75,0.549618320610687,-53,0.809160305343511,43361,99.7394968844388,26946,26.2102664957139,50834,2149.35618184929,1493933668089,
7414269,9800.59814453125,2005,-3.97590361445783,2377,0.506024096385542,1307,8.91566265060241,5904,-3.61986511342735,352,0.215818516247701,-14896,9.13304721030043,22,-0.717557251908397,47,-0.33587786259542,-9,0.137404580152672,43361,99.7463635715101,26950,26.2340548740711,50834,2149.35618184929,1493933668280,
7420823,10000.6103515625,2018,-3.83132530120482,2365,0.349397590361446,1305,8.93975903614458,5872,-3.60024524831392,384,0.235438381361128,-14944,9.16247700797057,73,-0.351145038167939,23,-1.11450381679389,75,-1.14503816793893,43361,99.7463635715101,26950,26.2340548740711,50832,2153.57579725376,1493933668488,
7427377,10200.6225585938,2008,-3.85542168674699,2367,0.469879518072289,1302,8.97590361445783,5808,-3.56100551808706,336,0.206008583690987,-14960,9.17228694052728,-7,-1.3587786259542,89,0.106870229007634,-36,0.549618320610687,43353,99.7232818412854,26950,26.2340548740711,50832,2153.57579725376,1493933668696,
7433931,10400.634765625,2012,-3.89156626506024,2370,0.421686746987952,1303,8.96385542168675,5760,-3.53157572041692,336,0.206008583690987,-15008,9.20171673819742,-55,-1.05343511450382,69,0.83969465648855,-92,1.40458015267176,43353,99.7232818412854,26950,26.2340548740711,50831,2155.69182402139,1493933668881,
7440485,10600.6469726563,2015,-3.79518072289157,2362,0.385542168674699,1305,8.93975903614458,5760,-3.53157572041692,224,0.137339055793991,-14896,9.13304721030043,231,-0.137404580152672,9,-3.52671755725191,-16,0.244274809160305,43354,99.7261670549967,26950,26.2340548740711,50830,2157.81201314366,1493933669088,
7447039,10800.6591796875,2025,-3.74698795180723,2358,0.265060240963855,1299,9.01204819277108,5584,-3.42366646229307,224,0.137339055793991,-15024,9.21152667075414,135,-2.94656488549618,193,-2.06106870229008,-221,3.37404580152672,43354,99.7313157295478,26953,26.251894146532,50829,2159.93637691408,1493933669305,
7453593,11000.6713867188,2004,-3.7710843373494,2360,0.518072289156627,1300,9,5632,-3.45309625996321,368,0.225628448804414,-15184,9.30962599632127,-48,-0.67175572519084,44,0.732824427480916,20,-0.305343511450382,43361,99.7515130555257,26953,26.251894146532,50828,2162.0649276746,1493933669489,
7460147,11200.68359375,2012,-3.62650602409639,2348,0.421686746987952,1296,9.04819277108434,5440,-3.33537706928265,288,0.176578786020846,-15152,9.29000613120785,225,-0.381679389312977,25,-3.43511450381679,-15,0.229007633587786,43354,99.7313157295478,26953,26.251894146532,50827,2164.19767781589,1493933669684,
7466701,11400.6958007813,2019,-3.5421686746988,2341,0.337349397590361,1293,9.08433734939759,5344,-3.27651747394237,304,0.18638871857756,-15184,9.30962599632127,-18,-0.641221374045801,42,0.274809160305344,62,-0.946564885496183,43353,99.7284304001989,26953,26.251894146532,50826,2166.33463977754,1493933669895,
7473255,11600.7080078125,2015,-3.49397590361446,2337,0.385542168674699,1292,9.09638554216868,5232,-3.20784794604537,304,0.18638871857756,-15152,9.29000613120785,303,-3.02290076335878,198,-4.62595419847328,-135,2.06106870229008,43353,99.7284304001989,26953,26.251894146532,50824,2170.62124916648,1493933670080,
7479809,11800.7202148438,1989,-3.40963855421687,2330,0.698795180722892,1287,9.1566265060241,5168,-3.16860821581852,464,0.284488044144696,-15168,9.29981606376456,215,0.946564885496183,-62,-3.2824427480916,-6,0.0916030534351145,43353,99.7301464853833,26954,26.2578401878194,50823,2172.77092171984,1493933670292,
7486363,12000.732421875,2019,-3.16867469879518,2310,0.337349397590361,1276,9.28915662650602,4784,-2.93316983445739,208,0.127529123237278,-15392,9.43715511955855,119,-0.0610687022900763,4,-1.81679389312977,-26,0.396946564885496,43353,99.7301464853833,26954,26.2578401878194,50822,2174.92485634621,1493933670508,
7492917,12200.7446289063,1998,-3.21686746987952,2314,0.590361445783133,1276,9.28915662650602,4848,-2.97240956468424,320,0.196198651134273,-15344,9.40772532188841,204,1.20610687022901,-79,-3.11450381679389,90,-1.37404580152672,43351,99.7243757517991,26954,26.2578401878194,50820,2179.24556262019,1493933670691,
7499471,12400.7568359375,2046,-2.86746987951807,2285,0.0120481927710843,1266,9.40963855421687,4512,-2.76640098099326,-64,-0.0392397302268547,-15488,9.49601471489883,-7,0.16793893129771,-11,0.106870229007634,198,-3.02290076335878,43349,99.7186050211488,26954,26.2578401878194,50819,2181.41235979517,1493933670889,
7506025,12600.7690429688,2018,-2.4578313253012,2251,0.349397590361446,1314,8.83132530120482,4560,-2.7958307786634,576,0.353157572041692,-16176,9.91784181483752,185,4.82442748091603,-316,-2.82442748091603,251,-3.83206106870229,43349,99.7186050211488,26954,26.2578401878194,50818,2183.58347009844,1493933671104,
7512579,12800.78125,1983,-2.4578313253012,2251,0.771084337349398,1216,10.0120481927711,3824,-2.34457388105457,704,0.431637032495402,-15968,9.79031269160024,541,6.90076335877863,-452,-8.25954198473282,438,-6.68702290076336,43349,99.7288995463195,26960,26.2935124185929,50817,2185.7589064211,1493933671289,
7519133,13000.7934570313,1946,-3.10843373493976,2305,1.21686746987952,1267,9.39759036144578,4112,-2.52115266707541,1664,1.02023298589822,-16176,9.91784181483752,479,21.0076335877863,-1376,-7.31297709923664,1843,-28.1374045801527,43351,99.7346707394407,26960,26.2935124185929,50816,2187.93868170568,1493933671499,
7525687,13200.8056640625,1942,-2.09638554216868,2221,1.26506024096386,1246,9.65060240963856,3440,-2.10913549969344,1712,1.04966278356836,-15824,9.70202329858982,596,12.5190839694656,-820,-9.09923664122137,1633,-24.9312977099237,43349,99.7288995463195,26960,26.2935124185929,50814,2192.31130118937,1493933671715,
7532241,13400.8178710938,1933,-2.65060240963855,2267,1.37349397590361,1276,9.28915662650602,3696,-2.26609442060086,1712,1.04966278356836,-16048,9.83936235438381,-442,28.5648854961832,-1871,6.74809160305344,1674,-25.5572519083969,43351,99.7346707394407,26960,26.2935124185929,50814,2192.31130118937,1493933671906,
7538795,13600.830078125,1855,-2.27710843373494,2236,2.31325301204819,1326,8.68674698795181,3456,-2.11894543225015,2528,1.54996934396076,-15456,9.47639484978541,441,31.2519083969466,-2047,-6.73282442748092,2523,-38.5190839694656,43348,99.7260139508592,26960,26.2935124185929,50813,2194.50417153298,1493933672095,
7545349,13800.8422851563,1820,-2.66265060240964,2268,2.73493975903614,1251,9.59036144578313,3568,-2.18761496014715,3760,2.30533415082771,-14992,9.19190680564071,1418,20.8702290076336,-1367,-21.6488549618321,3668,-56,43348,99.7242983614425,26959,26.2875675247813,50812,2196.70143312801,1493933672292,
7551903,14000.8544921875,1730,-2.71084337349398,2272,3.81927710843374,1349,8.40963855421687,3920,-2.40343347639485,5120,3.13917841814837,-15424,9.45677498467198,376,39.206106870229,-2568,-5.74045801526718,3998,-61.0381679389313,43348,99.7242983614425,26959,26.2875675247813,50810,2201.10918293947,1493933672507,
7558457,14200.8666992188,1814,-3.09638554216868,2304,2.80722891566265,1420,7.55421686746988,3840,-2.35438381361128,5120,3.13917841814837,-13776,8.44635193133047,1370,18.1221374045802,-1187,-20.9160305343511,3858,-58.9007633587786,43348,99.7242983614425,26959,26.2875675247813,50809,2203.31969772216,1493933672691,
7565011,14400.87890625,1888,-3.80722891566265,2363,1.91566265060241,1368,8.18072289156627,4928,-3.02145922746781,3920,2.40343347639485,-13104,8.0343347639485,939,-16.5954198473282,1087,-14.3358778625954,3184,-48.6106870229008,43348,99.7242983614425,26959,26.2875675247813,50807,2207.7540738582,1493933672907,
7571565,14600.8911132813,1881,-4.04819277108434,2383,2,1308,8.90361445783133,5856,-3.5904353157572,3312,2.03065603923973,-13808,8.4659717964439,811,-22.1221374045802,1449,-12.381679389313,1524,-23.2671755725191,43348,99.7242983614425,26959,26.2875675247813,50806,2209.97796209976,1493933673091,
7578119,14800.9033203125,2038,-2.98795180722892,2295,0.108433734939759,1173,10.5301204819277,5264,-3.2274678111588,1392,0.853464132434089,-16352,10.0257510729614,974,-3.45038167938931,226,-14.8702290076336,502,-7.66412213740458,43348,99.7311604163326,26963,26.3113459536735,50805,2212.20633513953,1493933673307,
7584673,15000.9155273438,1977,-0.265060240963855,2069,0.843373493975904,975,12.9156626506024,4608,-2.82526057633354,800,0.490496627835684,-16080,9.85898221949724,1491,-29.9083969465649,1959,-22.763358778626,-1737,26.5190839694656,43346,99.7253889964099,26963,26.3113459536735,50803,2216.67658998887,1493933673506,
7591227,15200.927734375,2131,-5.87951807228916,2535,-1.01204819277108,1303,8.96385542168675,2944,-1.80502759043532,-720,-0.441446965052115,-15152,9.29000613120785,-720,-24.1526717557252,1582,10.9923664122137,411,-6.27480916030534,43346,99.7253889964099,26963,26.3113459536735,50802,2218.91849912353,1493933673690,
7597781,15400.9399414063,1955,-2.98795180722892,2295,1.10843373493976,1246,9.65060240963856,4880,-2.99202942979767,-416,-0.255058246474555,-15120,9.27038626609442,475,1.46564885496183,-96,-7.25190839694656,325,-4.9618320610687,43345,99.7225032875489,26963,26.3113459536735,50800,2223.41594954091,1493933673905,
7604335,15600.9521484375,2060,-2.95180722891566,2292,-0.156626506024096,1282,9.21686746987952,4416,-2.70754138565297,64,0.0392397302268547,-15312,9.38810545677498,34,2.18320610687023,-143,-0.519083969465649,87,-1.32824427480916,43345,99.7225032875489,26963,26.3113459536735,50801,2221.16494770711,1493933674089,
7610889,15800.9643554688,1984,-3.25301204819277,2317,0.759036144578313,1292,9.09638554216868,4528,-2.77621091354997,-224,-0.137339055793991,-15232,9.33905579399141,409,-0.351145038167939,23,-6.2442748091603,-104,1.58778625954198,43345,99.7259337811413,26965,26.3232340222136,50801,2221.16494770711,1493933674298,
7617443,16000.9765625,2035,-2.97590361445783,2294,0.144578313253012,1287,9.1566265060241,4720,-2.89393010423053,240,0.147148988350705,-15296,9.37829552421827,-195,2.58015267175573,-169,2.97709923664122,282,-4.30534351145038,43346,99.7288195670639,26965,26.3232340222136,50802,2218.91849912353,1493933674481,
7623997,16200.9887695313,2028,-3.44578313253012,2333,0.228915662650602,1289,9.13253012048193,4736,-2.90374003678725,-32,-0.0196198651134273,-15424,9.45677498467198,-1177,1.95419847328244,-128,17.969465648855,723,-11.0381679389313,43346,99.7288195670639,26965,26.3232340222136,50802,2218.91849912353,1493933674685,
7630551,16401.0009765625,1960,-3.53012048192771,2340,1.04819277108434,1291,9.10843373493976,5296,-3.24708767627223,800,0.490496627835684,-15264,9.35867565910484,300,-4.48854961832061,294,-4.58015267175572,-439,6.70229007633588,43344,99.7230479959524,26965,26.3232340222136,50802,2218.91849912353,1493933674894,
7637105,16601.0131835938,2022,-3.71084337349398,2355,0.301204819277108,1302,8.97590361445783,5376,-3.29613733905579,496,0.304107909258124,-15056,9.23114653586757,167,-0.748091603053435,49,-2.54961832061069,-339,5.17557251908397,43345,99.7259337811413,26965,26.3232340222136,50802,2218.91849912353,1493933675083,
7643659,16801.025390625,1956,-3.6144578313253,2347,1.09638554216867,1289,9.13253012048193,5344,-3.27651747394237,592,0.362967504598406,-15168,9.29981606376456,138,0.137404580152672,-9,-2.10687022900763,45,-0.687022900763359,43345,99.729364073086,26967,26.3351213272942,50802,2218.91849912353,1493933675293,
7650213,17001.0375976563,2043,-3.56626506024096,2343,0.0481927710843374,1293,9.08433734939759,5392,-3.30594727161251,-112,-0.0686695278969957,-15216,9.3292458614347,31,-0.16793893129771,11,-0.473282442748092,76,-1.16030534351145,43345,99.729364073086,26967,26.3351213272942,50801,2221.16494770711,1493933675483,
7656767,17201.0498046875,2012,-3.5421686746988,2341,0.421686746987952,1294,9.07228915662651,5248,-3.21765787860208,208,0.127529123237278,-15280,9.36848559166156,-79,-0.473282442748092,31,1.20610687022901,-29,0.442748091603053,43344,99.7264782108402,26967,26.3351213272942,50800,2223.41594954091,1493933675693,
7663321,17401.0620117188,2013,-3.39759036144578,2329,0.409638554216868,1289,9.13253012048193,5184,-3.17841814837523,208,0.127529123237278,-15248,9.34886572654813,-42,-0.549618320610687,36,0.641221374045801,-44,0.67175572519084,43343,99.7235923493281,26967,26.3351213272942,50799,2225.6715184822,1493933675907,
7669875,17601.07421875,2007,-3.44578313253012,2333,0.481927710843373,1290,9.12048192771084,5200,-3.18822808093194,336,0.206008583690987,-15248,9.34886572654813,-198,-0.977099236641221,64,3.02290076335878,-40,0.610687022900763,43344,99.7264782108402,26967,26.3351213272942,50797,2230.19641339813,1493933676106,
7676429,17801.0864257813,2015,-3.62650602409639,2348,0.385542168674699,1295,9.06024096385542,5312,-3.25689760882894,256,0.156958920907419,-15184,9.30962599632127,-294,-0.763358778625954,50,4.48854961832061,1,-0.0152671755725191,43344,99.7299082241725,26969,26.3470078692734,50796,2232.46576736992,1493933676290,
7682983,18001.0986328125,2012,-3.63855421686747,2349,0.421686746987952,1297,9.03614457831325,5504,-3.3746167995095,320,0.196198651134273,-15040,9.22133660331085,-104,-0.625954198473282,41,1.58778625954198,-61,0.931297709923664,43344,99.7299082241725,26969,26.3470078692734,50795,2234.7397444441,1493933676506,
7689537,18201.1108398438,2014,-3.67469879518072,2352,0.397590361445783,1295,9.06024096385542,5456,-3.34518700183936,368,0.225628448804414,-15200,9.31943592887799,-52,-0.854961832061069,56,0.793893129770992,-42,0.641221374045801,43346,99.735680103502,26969,26.3470078692734,50793,2239.30162452376,1493933676689,
7696091,18401.123046875,2018,-3.72289156626506,2356,0.349397590361446,1299,9.01204819277108,5472,-3.35499693439608,288,0.176578786020846,-15184,9.30962599632127,-118,-1.19083969465649,78,1.80152671755725,-52,0.793893129770992,43343,99.7270222856084,26969,26.3470078692734,50792,2241.58955598594,1493933676908,
7702645,18601.1352539063,2011,-3.73493975903614,2357,0.433734939759036,1297,9.03614457831325,5536,-3.39423666462293,336,0.206008583690987,-15088,9.25076640098099,-106,-1.0381679389313,68,1.61832061068702,-44,0.67175572519084,43342,99.724136347778,26969,26.3470078692734,50791,2243.88216746452,1493933677092,
7709199,18801.1474609375,2011,-3.74698795180723,2358,0.433734939759036,1299,9.01204819277108,5680,-3.48252605763335,240,0.147148988350705,-15136,9.28019619865113,-89,-0.961832061068702,63,1.3587786259542,-31,0.473282442748092,43342,99.7292807589122,26972,26.3648362522096,50790,2246.17947333381,1493933677290,
7715753,19001.1596679688,2017,-3.7710843373494,2360,0.36144578313253,1300,9,5664,-3.47271612507664,320,0.196198651134273,-15040,9.22133660331085,-72,-0.870229007633588,57,1.09923664122137,-70,1.06870229007634,43343,99.7321668123117,26972,26.3648362522096,50790,2246.17947333381,1493933677505,
7722307,19201.171875,2015,-3.75903614457831,2359,0.385542168674699,1299,9.01204819277108,5696,-3.49233599019007,240,0.147148988350705,-15008,9.20171673819742,-128,-1.26717557251908,83,1.95419847328244,-64,0.977099236641221,43341,99.7263947062465,26972,26.3648362522096,50790,2246.17947333381,1493933677689,
7728861,19401.1840820313,2014,-3.85542168674699,2367,0.397590361445783,1304,8.95180722891566,5680,-3.48252605763335,272,0.166768853464132,-15056,9.23114653586757,-141,-0.885496183206107,58,2.15267175572519,-21,0.320610687022901,43340,99.7235086543146,26972,26.3648362522096,50789,2248.48148802706,1493933677903,
7735415,19601.1962890625,2012,-3.85542168674699,2367,0.421686746987952,1303,8.96385542168675,5744,-3.52176578786021,320,0.196198651134273,-15024,9.21152667075414,-56,-0.916030534351145,60,0.854961832061069,-35,0.534351145038168,43338,99.7177365526521,26972,26.3648362522096,50789,2248.48148802706,1493933678090,
